number,event_number,particle_name,particle_id,E,Px,Py,Pz
7245,5664,e+,-11,64.9119,3.14368,-58.0994,28.7772
7246,5665,e-,11,60.2648,11.5827,50.8154,-30.2568
7247,5665,e+,-11,39.1311,-10.9124,-0.65223,-37.5731
7248,5668,e-,11,94.4597,-54.3938,11.4204,76.3775
7249,5668,e+,-11,98.3221,-21.0082,49.6279,82.2372
7250,5669,e+,-11,466.065,57.9311,59.1002,458.659
7251,5670,e+,-11,51.3456,4.18257,-45.0664,-24.2466
7252,5671,e+,-11,48.1867,-29.2714,-26.0643,-28.032
7253,5671,e-,11,54.8997,14.6685,10.2675,-51.8979
7254,5672,e+,-11,130.537,57.1445,-23.0519,115.078
7255,5672,e-,11,22.3412,18.1841,3.16543,12.5875
7256,5673,e+,-11,102.717,50.9516,-2.78443,89.1456
7257,5674,e-,11,84.9486,-62.6407,-25.191,-51.554
7258,5675,e-,11,75.7763,27.8965,53.2332,-46.1525
7259,5676,e+,-11,71.3649,-24.1244,55.4038,-37.9656
7260,5677,e+,-11,23.6411,9.55622,-10.7827,-18.7434
7261,5678,e+,-11,143.146,50.1545,-3.26914,-134.032
7262,5678,e-,11,38.5818,18.5522,-7.28474,-33.0349
7263,5679,e-,11,98.8038,-90.0263,38.9051,11.9938
7264,5679,e+,-11,23.6644,-6.96273,22.56,-1.60313
7265,5680,e-,11,146.411,50.3741,1.25038,-137.466
7266,5680,e+,-11,21.3862,19.7173,6.76283,4.78151
7267,5681,e+,-11,42.9749,-27.2176,-33.0942,-3.28897
7268,5682,e-,11,87.5203,-4.07338,49.2038,72.2648
7269,5682,e+,-11,89.2795,43.0427,-6.94363,77.9098
7270,5683,e+,-11,102.421,14.6962,-100.822,-10.435
7271,5684,e-,11,219.497,53.8356,24.3265,-211.398
7272,5686,e-,11,72.8557,-57.0385,27.775,35.8206
7273,5686,e+,-11,44.0314,-13.1813,-22.3259,-35.5889
7274,5687,e+,-11,235.212,63.7093,-57.8073,218.916
7275,5687,e-,11,84.1935,-65.9051,20.5003,48.2162
7276,5688,e+,-11,470.277,-5.4353,-83.255,-462.817
7277,5688,e-,11,177.972,5.57494,47.3954,-171.455
7278,5689,e-,11,475.429,30.922,77.5303,468.045
7279,5690,e+,-11,48.6059,25.2591,21.9148,-35.274
7280,5690,e-,11,32.7361,-16.6612,-27.5536,5.9042
7281,5691,e-,11,160.081,4.54493,89.3298,132.761
7282,5691,e+,-11,44.1022,33.153,8.77416,27.7289
7283,5692,e+,-11,237.276,24.8805,125.405,199.887
7284,5693,e+,-11,59.7509,41.8949,18.1034,38.5649
7285,5694,e-,11,136.099,-119.702,25.6359,59.4746
7286,5695,e-,11,39.1236,22.9806,-27.9316,-14.9121
7287,5697,e-,11,99.0271,14.4408,50.1005,-84.1889
7288,5697,e+,-11,63.2677,-39.1384,22.963,-44.0873
7289,5698,e+,-11,69.583,29.3842,37.2437,50.9045
7290,5699,e-,11,120.825,-3.1955,46.0859,-111.644
7291,5701,e-,11,444.234,78.5823,-92.5141,427.329
7292,5702,e-,11,39.3756,-11.2988,-19.6625,-32.1894
7293,5703,e-,11,95.5052,29.9856,57.0001,-70.5202
7294,5703,e+,-11,86.3514,-15.453,-14.0887,-83.7811
7295,5704,e-,11,67.0851,-48.5667,-23.8128,39.6818
7296,5704,e+,-11,21.8317,2.83706,-19.572,-9.24715
7297,5705,e-,11,413.172,-33.3315,-118.786,394.322
7298,5705,e+,-11,155.965,-58.0738,7.8795,144.535
7299,5706,e+,-11,75.9626,45.9311,-27.1884,54.0504
7300,5706,e-,11,19.1299,9.5592,-15.0501,6.93315
7301,5707,e-,11,88.4054,-28.5899,2.97244,-83.6021
7302,5707,e+,-11,37.6714,16.1619,-9.75686,-32.5996
7303,5708,e+,-11,117.7,30.9661,86.8254,-73.1828
7304,5708,e-,11,91.7859,-57.8456,-33.2679,-63.0221
7305,5709,e+,-11,81.5175,24.1701,72.6636,27.9447
7306,5709,e-,11,46.0167,-14.7277,-33.2077,-28.2469
7307,5710,e+,-11,65.6448,-52.0469,-20.3884,34.419
7308,5711,e-,11,153.164,-104.541,38.5834,-105.08
7309,5711,e+,-11,97.5741,12.4877,-38.1524,-88.9335
7310,5713,e-,11,128.983,-15.8819,67.7403,108.607
7311,5714,e+,-11,25.8009,-22.3236,2.48666,12.6949
7312,5715,e-,11,30.199,14.6893,-7.14982,25.3985
7313,5716,e-,11,49.983,-12.019,40.8139,26.2311
7314,5716,e+,-11,18.0253,10.0781,9.62414,-11.4332
7315,5717,e-,11,181.557,56.63,-172.163,-10.7628
7316,5717,e+,-11,105.042,-32.1886,99.9033,-4.11666
7317,5718,e-,11,62.2101,-10.897,-58.5729,-17.9044
7318,5720,e-,11,57.5324,-35.083,44.9963,-7.38184
7319,5721,e+,-11,110.267,-51.0691,70.9874,67.1674
7320,5722,e+,-11,137.681,-64.807,9.04145,121.138
7321,5724,e+,-11,111.602,-87.2826,8.89442,-68.9748
7322,5724,e-,11,71.2086,56.1145,-32.98,28.8816
7323,5725,e+,-11,81.6218,30.6303,9.40411,75.0698
7324,5726,e-,11,54.6864,-19.1135,3.98896,-51.082
7325,5728,e-,11,441.779,65.7226,-78.492,-429.754
7326,5729,e+,-11,90.6195,72.5921,50.0056,21.0172
7327,5729,e-,11,33.4807,-25.1763,-21.0945,-6.49114
7328,5730,e+,-11,322.684,-5.72766,-60.0643,316.993
7329,5731,e-,11,223.482,-9.02058,134.28,178.414
7330,5731,e+,-11,67.3909,-27.3183,-50.9702,34.6018
7331,5732,e+,-11,22.023,15.6371,-6.39113,14.1297
7332,5734,e-,11,127.688,75.1183,-50.7326,89.9309
7333,5735,e-,11,212.052,-37.1596,-27.8499,206.905
7334,5737,e-,11,64.1865,44.4441,-8.28671,45.5626
7335,5738,e-,11,73.5242,-6.71963,30.429,66.5938
7336,5739,e-,11,318.78,-41.8617,59.2235,310.42
7337,5739,e+,-11,136.748,50.7383,14.3121,126.178
7338,5740,e+,-11,54.5312,-18.3301,-23.045,-45.8976
7339,5741,e+,-11,42.0826,13.5057,8.70756,-38.8937
7340,5742,e-,11,398.443,-10.5678,163.298,-363.289
7341,5743,e-,11,107.089,30.2678,21.503,100.447
7342,5744,e+,-11,41.8406,-28.4116,-27.5637,-13.552
7343,5744,e-,11,49.4171,-17.1724,-22.3406,-40.5962
7344,5745,e-,11,142.885,20.3984,31.3165,137.91
7345,5745,e+,-11,70.2438,-15.4767,28.3284,62.3873
7346,5746,e+,-11,49.1531,46.5338,15.7428,-1.67311
7347,5749,e+,-11,370.892,-34.1526,-57.544,364.805
7348,5749,e-,11,83.9927,-37.8642,11.2618,74.1232
7349,5751,e-,11,49.5581,26.2712,-41.1973,-8.28316
7350,5751,e+,-11,42.9688,-3.81195,-39.7296,15.917
7351,5752,e+,-11,145.23,40.9186,-9.31318,139.035
7352,5753,e-,11,66.0983,-29.0933,-47.0331,-36.2002
7353,5753,e+,-11,48.2821,-16.9905,12.7795,43.3494
7354,5754,e-,11,265.356,-16.008,147.192,220.209
7355,5756,e+,-11,197.933,-57.8154,44.4065,-184.019
7356,5758,e+,-11,89.6547,35.0529,-7.19458,82.204
7357,5759,e-,11,105.968,68.4046,-21.5442,78.0117
7358,5760,e+,-11,176.44,1.03972,86.2027,153.945
7359,5761,e-,11,63.5271,-43.0963,39.837,24.3188
7360,5761,e+,-11,33.7513,8.5669,28.5325,-15.8635
7361,5763,e-,11,27.9385,6.66834,12.2408,24.2127
7362,5764,e+,-11,35.4586,23.0228,-26.3216,5.86838
7363,5764,e-,11,18.3024,2.11564,18.0304,2.32551
7364,5766,e-,11,54.6333,-46.5238,2.97516,28.4866
7365,5766,e+,-11,119.879,12.0173,-21.1537,117.385
7366,5767,e+,-11,146.807,13.4295,-96.6278,109.705
7367,5767,e-,11,68.7032,-11.4637,37.2591,56.5727
7368,5768,e+,-11,118.013,27.4527,-111.339,27.8735
7369,5768,e-,11,83.3625,-5.29682,78.2425,-28.2729
7370,5769,e-,11,33.8474,19.0055,-11.3328,-25.6126
7371,5772,e-,11,85.1063,-41.9322,37.8291,-63.6689
7372,5772,e+,-11,214.019,-50.946,-20.648,-206.839
7373,5773,e-,11,256.486,93.3783,97.6852,217.998
7374,5773,e+,-11,121.477,-6.20789,-44.4438,112.884
7375,5774,e+,-11,56.3504,49.6271,-0.0409704,26.693
7376,5774,e-,11,35.7552,-32.091,-6.61512,14.3122
7377,5775,e+,-11,132.826,126.757,38.945,-7.6557
7378,5777,e-,11,70.7738,-65.3359,27.0445,2.9569
7379,5777,e+,-11,63.1454,-27.4318,-25.9242,50.6239
7380,5778,e+,-11,113.82,8.78591,-72.06,-87.6649
7381,5778,e-,11,164.253,-57.3831,13.1141,-153.343
7382,5779,e-,11,148.577,87.5424,13.9382,119.235
7383,5779,e+,-11,41.4911,8.96575,-24.604,-32.1833
7384,5780,e+,-11,115.129,-79.861,48.4805,67.2797
7385,5780,e-,11,70.237,-27.3757,-52.9149,37.1997
7386,5782,e+,-11,59.2037,58.0586,-11.4904,1.49886
7387,5782,e-,11,23.1209,-11.1552,20.1848,-1.64671
7388,5783,e-,11,340.008,76.4501,-75.1034,322.677
7389,5783,e+,-11,51.2767,-26.0423,-14.7784,41.6257
7390,5784,e+,-11,92.5566,-29.7312,31.6128,-81.7522
7391,5785,e+,-11,638.203,-120.053,-266.056,-567.543
7392,5786,e+,-11,66.4363,31.4668,-19.7827,-55.066
7393,5786,e-,11,31.1088,10.8975,-23.7942,-16.8178
7394,5787,e+,-11,90.0724,-28.5308,20.009,83.0582
7395,5787,e-,11,138.705,-13.826,27.8019,135.185
7396,5788,e-,11,57.1717,-7.16787,-7.28667,-56.2506
7397,5791,e+,-11,85.6606,4.1906,-31.5387,79.5329
7398,5792,e-,11,38.8983,6.66335,-26.8649,27.3305
7399,5793,e+,-11,106.054,-63.4477,-13.6593,83.8768
7400,5793,e-,11,45.2646,-12.7847,36.3119,23.8092
7401,5794,e+,-11,85.9645,-46.2493,-67.7977,25.5805
7402,5794,e-,11,55.1235,-18.418,17.3353,48.9782
7403,5796,e-,11,309.396,-96.6727,118.872,268.793
7404,5798,e-,11,113.325,38.069,38.1553,-99.6869
7405,5799,e+,-11,35.472,-20.6384,18.7612,-21.9165
7406,5800,e-,11,220.385,-169.667,107.713,-90.4461
7407,5800,e+,-11,155.307,153.944,-19.2371,-7.17379
7408,5801,e+,-11,145.112,50.4704,-21.208,-134.389
7409,5801,e-,11,66.7069,-12.3745,17.6997,-63.1142
7410,5802,e+,-11,28.1119,-25.908,-7.12487,8.26371
7411,5803,e+,-11,41.0242,-7.3149,28.1558,-28.9263
7412,5804,e+,-11,84.7963,-31.9641,-8.6062,78.0682
7413,5806,e+,-11,145.192,63.5235,68.632,111.064
7414,5807,e+,-11,262.734,-61.2659,-9.92353,-255.298
7415,5808,e+,-11,79.6865,40.6635,-14.1865,-67.0459
7416,5810,e-,11,24.1975,19.7297,-10.3436,-9.448
7417,5811,e+,-11,65.1362,-25.2446,50.9928,31.7044
7418,5812,e+,-11,125.018,21.0323,18.8327,121.789
7419,5812,e-,11,24.7212,12.8217,18.5168,10.1918
7420,5813,e-,11,85.9948,27.4826,-37.1694,-72.5138
7421,5813,e+,-11,65.8308,-0.467856,-24.8629,-60.9534
7422,5814,e+,-11,18.7485,-18.2433,-4.19971,1.02374
7423,5815,e+,-11,91.5512,-74.1266,-17.9262,50.6511
7424,5815,e-,11,23.1824,-16.5109,-15.1204,-6.01561
7425,5816,e-,11,39.0613,14.0764,23.464,27.8762
7426,5817,e-,11,82.8501,62.0701,10.3671,53.8884
7427,5817,e+,-11,17.3291,-1.16232,11.4269,12.9759
7428,5818,e-,11,104.932,-78.6941,-42.3592,54.9887
7429,5818,e+,-11,55.2922,15.8338,23.1412,47.6551
7430,5819,e+,-11,343.865,41.8725,-65.1948,335.021
7431,5819,e-,11,207.482,-59.3089,11.2092,198.508
7432,5820,e-,11,90.9295,-17.7173,77.3576,-44.3855
7433,5820,e+,-11,54.4043,-7.33297,12.5322,-52.4309
7434,5821,e-,11,29.3607,4.54975,19.7166,-21.2746
7435,5822,e-,11,81.2611,27.0229,-65.1026,40.4326
7436,5823,e+,-11,94.9195,-35.6228,-31.2055,-82.2614
7437,5824,e+,-11,13.1752,10.4933,-7.91464,-0.914019
7438,5825,e-,11,295.757,-59.694,78.2871,-278.891
7439,5826,e+,-11,66.8264,-21.459,62.4735,-10.1163
7440,5827,e-,11,120.94,-93.6043,2.8776,76.5268
7441,5828,e-,11,262.22,-49.9312,34.649,255.08
7442,5829,e+,-11,125.704,-37.8894,-89.2522,80
7443,5829,e-,11,71.407,-16.8404,44.2024,53.4931
7444,5832,e+,-11,29.6324,-11.2532,12.8255,-24.2271
7445,5833,e+,-11,400.79,47.4521,-155.893,366.166
7446,5833,e-,11,102.765,-25.6638,72.5366,-68.1208
7447,5835,e+,-11,107.767,6.4841,45.4415,97.5023
7448,5835,e-,11,60.7229,-14.9284,36.8528,45.8942
7449,5836,e+,-11,63.7511,2.58159,16.3241,61.5716
7450,5837,e+,-11,35.0863,24.1404,-24.3074,-7.57898
7451,5837,e-,11,26.3779,-18.8853,-15.8674,9.34701
7452,5839,e+,-11,111.405,70.4059,-49.6388,70.6398
7453,5840,e-,11,287.946,99.9385,31.9701,-268.147
7454,5841,e-,11,43.6493,-43.6338,0.802811,0.840971
7455,5842,e-,11,584.051,32.3419,128.733,-568.768
7456,5842,e+,-11,86.1872,-39.8207,-46.2966,-60.8208
7457,5843,e+,-11,21.2693,11.1096,13.014,12.6331
7458,5844,e-,11,114.222,83.6276,9.26384,-77.2486
7459,5844,e+,-11,93.1823,-47.3096,-15.67,-78.7349
7460,5845,e-,11,140.188,-49.0481,-75.7513,107.278
7461,5845,e+,-11,58.6927,-0.0901095,46.6763,35.583
7462,5846,e-,11,30.5436,19.6218,16.5787,-16.524
7463,5846,e+,-11,11.0936,0.780417,-10.6187,3.11468
7464,5847,e-,11,81.69,1.93716,80.0342,-16.2493
7465,5848,e-,11,36.87,-25.4214,25.1979,-8.84406
7466,5849,e+,-11,151.154,46.2255,-13.1074,-143.315
7467,5850,e+,-11,84.3979,-44.6843,-19.6068,68.8614
7468,5850,e-,11,34.5519,-14.8256,-26.3473,-16.7289
7469,5851,e-,11,47.8313,-14.3606,7.67517,44.9744
7470,5851,e+,-11,17.2587,1.55036,-12.3928,11.9112
7471,5852,e-,11,55.9639,-44.0236,-23.9554,24.9001
7472,5853,e-,11,85.4031,38.4078,-27.9911,-70.9579
7473,5854,e-,11,53.0129,-47.8752,-3.39669,-22.5119
7474,5855,e+,-11,25.2211,-23.9147,-7.99529,-0.516105
7475,5857,e+,-11,37.5611,28.9793,2.89546,23.7203
7476,5858,e-,11,62.3798,-44.7473,-38.6629,19.8518
7477,5858,e+,-11,82.5217,-16.0486,-44.078,67.8925
7478,5859,e+,-11,58.6422,-24.33,-47.3614,24.5735
7479,5859,e-,11,74.0216,-11.8535,27.6553,67.6304
7480,5860,e-,11,69.8503,22.5885,-53.0122,39.4783
7481,5861,e-,11,165.612,-93.9819,-9.87067,136.005
7482,5861,e+,-11,67.0734,48.733,43.543,15.0976
7483,5862,e-,11,97.2896,60.4936,-42.6747,63.1241
7484,5862,e+,-11,105.321,-56.2089,34.527,82.1037
7485,5863,e-,11,131.018,96.4434,-41.9837,-78.1134
7486,5863,e+,-11,225.065,-90.9141,49.1479,-199.933
7487,5864,e+,-11,240.728,75.2491,-36.7363,-225.694
7488,5864,e-,11,21.2754,-18.6619,-9.66293,3.31731
7489,5865,e-,11,70.2677,-29.1572,-59.518,-23.3458
7490,5865,e+,-11,48.0248,13.0898,-19.8621,-41.7197
7491,5866,e+,-11,94.4266,58.4205,22.8546,-70.577
7492,5866,e-,11,35.3442,-16.8752,-26.4233,16.3172
7493,5868,e-,11,80.6535,25.6638,-5.93166,-76.231
7494,5869,e-,11,335.803,-67.1082,27.2669,327.898
7495,5869,e+,-11,50.7865,-1.90188,50.6705,-2.85624
7496,5870,e+,-11,334.661,188.566,-108.379,-254.353
7497,5871,e+,-11,235.638,47.835,-15.066,-230.239
7498,5872,e-,11,124.494,110.797,40.2529,40.0309
7499,5872,e+,-11,35.3379,-28.2042,9.0225,19.2843
7500,5873,e-,11,83.1176,52.7266,-19.4384,-61.242
7501,5873,e+,-11,48.7971,-24.5101,25.6113,33.5332
7502,5874,e-,11,72.5196,-25.605,-64.3445,21.5235
7503,5875,e+,-11,123.663,-42.3062,81.059,83.2592
7504,5875,e-,11,37.1835,10.2112,-30.7646,-18.2177
7505,5876,e+,-11,84.3161,-38.5442,52.6183,53.431
7506,5877,e-,11,174.905,35.5277,-20.7906,169.992
7507,5878,e-,11,642.02,-95.0813,-66.568,631.442
7508,5878,e+,-11,158.522,60.4941,11.1268,146.102
7509,5879,e+,-11,81.3571,5.46469,-19.8736,-78.7029
7510,5880,e-,11,40.1843,-32.723,9.42408,-21.3346
7511,5881,e+,-11,87.8784,29.1979,15.1721,-81.4856
7512,5882,e+,-11,75.4691,-32.5513,-35.2079,58.2787
7513,5882,e-,11,141.552,-13.9635,-34.089,136.674
7514,5883,e+,-11,78.9305,-59.1382,-1.88092,-52.2414
7515,5883,e-,11,32.3792,-20.5482,-21.1058,-13.4436
7516,5884,e+,-11,168.341,-77.6692,-79.4808,-126.448
7517,5885,e-,11,117.252,105.57,-46.665,20.6243
7518,5885,e+,-11,29.1455,1.95857,29.0526,-1.25538
7519,5886,e-,11,70.3106,-54.5068,-28.7123,33.8849
7520,5887,e+,-11,384.055,111.856,-53.0745,-363.551
7521,5887,e-,11,164.897,-89.5148,74.714,-116.601
7522,5888,e+,-11,81.5238,30.4742,37.4871,-65.6671
7523,5889,e+,-11,26.1191,-18.3762,-11.64,14.4581
7524,5890,e+,-11,72.0843,11.8339,38.332,59.8896
7525,5891,e+,-11,15.4562,-5.03252,-11.2964,-9.27146
7526,5892,e+,-11,59.8573,36.4146,18.1522,-43.9018
7527,5893,e+,-11,15.7361,7.97495,11.4372,7.29502
7528,5895,e-,11,17.7189,3.79009,13.0482,-11.3727
7529,5896,e-,11,78.674,-47.8962,-3.8484,62.2956
7530,5897,e+,-11,104.766,-20.7416,91.7979,-46.0303
7531,5898,e-,11,36.8703,31.8738,-4.81255,17.8974
7532,5900,e+,-11,147.021,-80.1223,-19.6571,-121.693
7533,5900,e-,11,78.7012,76.177,-14.3397,-13.6129
7534,5901,e+,-11,364.625,-63.9329,71.0815,351.868
7535,5902,e+,-11,81.1832,33.8693,-20.8143,-70.7838
7536,5902,e-,11,34.6,1.23442,-30.5466,-16.203
7537,5903,e+,-11,95.2016,62.4212,3.04324,71.817
7538,5903,e-,11,20.9404,-8.74847,-15.693,10.7561
7539,5904,e+,-11,110.993,70.5935,61.7299,-59.376
7540,5905,e-,11,94.6776,-2.03052,27.0107,-90.7201
7541,5906,e+,-11,274.582,-80.4366,-112.615,237.156
7542,5906,e-,11,92.9197,51.1394,66.4923,39.9701
7543,5907,e-,11,76.8971,4.71449,38.3512,-66.484
7544,5908,e-,11,72.4013,-3.13991,-58.4633,42.5926
7545,5908,e+,-11,123.334,-34.6637,22.4869,116.207
7546,5909,e+,-11,23.8423,-13.1411,18.7915,6.53044
7547,5910,e+,-11,12.5114,-11.3501,3.29672,-4.10408
7548,5911,e-,11,112.236,33.5379,-90.0309,-58.023
7549,5911,e+,-11,69.7989,-43.6109,48.0418,25.7284
7550,5912,e+,-11,87.0705,10.8518,86.3068,-3.8257
7551,5912,e-,11,25.6931,-21.6162,5.77631,12.6296
7552,5913,e-,11,185.423,129.751,-23.6154,-130.341
7553,5914,e+,-11,120.433,-46.8405,21.0109,-108.943
7554,5915,e-,11,74.7746,-22.9452,-0.231421,71.1668
7555,5915,e+,-11,14.2252,13.3406,-0.559059,-4.90643
7556,5916,e+,-11,48.1067,23.8822,-8.36152,40.9143
7557,5916,e-,11,32.7255,-18.3465,12.1791,24.2082
7558,5917,e-,11,23.5989,7.18503,19.5297,11.1299
7559,5918,e+,-11,270.649,122.921,-48.2419,236.25
7560,5918,e-,11,39.1914,-10.1046,-34.3553,15.9241
7561,5920,e+,-11,372.623,-92.8508,34.4224,359.224
7562,5920,e-,11,111.366,32.676,-24.8253,103.529
7563,5921,e-,11,48.3077,0.976634,36.6567,31.4479
7564,5922,e-,11,167.956,-139.642,25.5168,89.7674
7565,5922,e+,-11,145.456,71.9479,-72.4357,-103.605
7566,5923,e-,11,34.1053,-27.8736,-10.0026,16.9171
7567,5923,e+,-11,19.3732,-6.70985,-17.7041,-4.10631
7568,5925,e-,11,140.889,24.7311,17.8363,137.55
7569,5926,e-,11,54.6135,42.7566,-9.928,-32.4952
7570,5927,e-,11,240.984,28.151,-87.8437,222.631
7571,5928,e+,-11,60.8059,-43.837,-21.3964,-36.3024
7572,5928,e-,11,30.0016,-16.8699,24.6947,-2.38221
7573,5929,e-,11,195.84,-58.1844,-70.3894,173.243
7574,5930,e-,11,90.2446,14.1068,37.2048,-80.9993
7575,5931,e+,-11,51.9209,-29.5449,35.099,-24.3094
7576,5931,e-,11,90.1752,-20.0705,-21.9287,85.1344
7577,5932,e-,11,44.1939,31.3673,-29.6305,9.55119
7578,5933,e-,11,112.709,-45.2018,56.0454,86.7129
7579,5933,e+,-11,97.8916,10.4046,-61.9194,75.1033
7580,5934,e-,11,46.0288,38.1849,14.1331,-21.4669
7581,5934,e+,-11,75.9981,-38.6805,-7.25615,-65.0145
7582,5935,e-,11,137.915,64.1136,119.854,-23.3434
7583,5935,e+,-11,72.1331,34.3366,-27.1895,-57.3142
7584,5936,e-,11,152.027,-14.6006,-22.3905,-149.659
7585,5937,e+,-11,242.191,-13.3793,-38.2876,-238.771
7586,5937,e-,11,114.156,-15.1918,-29.5087,-109.225
7587,5938,e-,11,51.9345,10.0051,-26.9893,43.2281
7588,5939,e+,-11,171.811,-97.4926,-15.6081,140.608
7589,5943,e-,11,54.7195,-28.298,-33.3984,32.8328
7590,5943,e+,-11,47.0744,-6.98896,33.4706,32.3555
7591,5944,e+,-11,199.094,-55.2495,60.0033,181.619
7592,5944,e-,11,57.2623,18.0746,45.3313,29.9558
7593,5945,e+,-11,61.3471,-38.9545,-21.8554,-42.0517
7594,5945,e-,11,49.8693,-10.5002,20.2833,-44.3315
7595,5946,e-,11,50.3684,16.7781,-44.5376,16.4885
7596,5946,e+,-11,40.4838,-19.8344,-30.6118,17.5627
7597,5947,e-,11,35.4344,-12.8955,-14.7093,-29.5455
7598,5947,e+,-11,99.1128,-10.5255,13.829,97.5772
7599,5949,e-,11,183.006,24.8276,38.3608,177.21
7600,5949,e+,-11,133.211,34.2501,2.97517,128.698
7601,5950,e-,11,73.3081,34.4992,-38.2058,-52.1938
7602,5952,e-,11,198.499,1.83761,-105.737,-167.983
7603,5953,e+,-11,696.552,99.3316,-91.2318,683.37
7604,5954,e-,11,54.3486,-49.8051,-11.7221,-18.3253
7605,5955,e-,11,94.5121,52.1318,13.9401,77.5918
7606,5956,e-,11,367.446,45.4253,109.358,347.842
7607,5957,e-,11,76.2163,-58.8257,7.57795,-47.8649
7608,5957,e+,-11,59.2842,59.2587,0.571663,-1.644
7609,5958,e+,-11,148.602,15.7468,25.2694,145.589
7610,5958,e-,11,51.7719,-18.358,2.23203,48.3562
7611,5959,e+,-11,125.4,-98.0152,-31.0376,71.7965
7612,5959,e-,11,77.4363,37.7251,-0.0129669,67.6254
7613,5960,e-,11,85.7802,-14.4621,31.0015,78.6639
7614,5960,e+,-11,31.4707,30.7622,-2.54872,-6.1319
7615,5961,e+,-11,66.8693,61.1219,22.0469,-15.7968
7616,5961,e-,11,34.3305,6.03241,29.7685,-16.001
7617,5962,e-,11,65.6518,38.9351,24.9978,46.5761
7618,5962,e+,-11,61.9363,-31.6851,-26.7045,46.033
7619,5963,e-,11,81.1569,10.4814,-23.352,77.0147
7620,5964,e-,11,72.2317,4.7182,33.4094,63.8668
7621,5965,e+,-11,18.2564,12.3173,-7.3235,-11.3113
7622,5969,e-,11,83.3361,-26.8233,38.4969,-68.8725
7623,5969,e+,-11,136.673,-12.5016,-21.6558,134.366
7624,5970,e-,11,243.275,-1.89748,79.8128,229.803
7625,5971,e-,11,19.1704,13.0038,14.03,-1.25036
7626,5972,e+,-11,87.1409,-55.9397,-52.7821,-40.9676
7627,5972,e-,11,426.592,15.6291,74.8487,419.683
7628,5973,e+,-11,78.4894,-22.4407,-39.0852,64.26
7629,5974,e-,11,44.515,-42.4284,-8.52295,10.4295
7630,5975,e-,11,44.3778,26.0945,32.7714,-14.6457
7631,5976,e-,11,141.828,-62.331,-38.2408,121.522
7632,5976,e+,-11,34.5648,32.8769,4.38448,9.72685
7633,5977,e+,-11,144.941,-85.166,-50.4045,105.896
7634,5978,e-,11,165.194,59.8357,-29.5134,151.121
7635,5978,e+,-11,39.1424,-19.7958,31.443,-12.312
7636,5980,e+,-11,106.893,1.13353,-49.7751,94.5899
7637,5980,e-,11,41.4128,33.1738,2.1654,24.6946
7638,5981,e-,11,41.7544,-18.061,21.1071,-31.1724
7639,5983,e+,-11,27.2664,24.8115,-0.453067,11.2978
7640,5984,e+,-11,130.306,78.4792,-15.9756,102.788
7641,5984,e-,11,32.7772,-22.0396,19.3119,-14.6851
7642,5985,e+,-11,85.2291,-38.8591,58.6321,48.1273
7643,5985,e-,11,125.022,-25.5221,-48.0306,112.57
7644,5986,e-,11,120.506,-27.897,12.6619,116.547
7645,5986,e+,-11,57.8988,-27.2584,5.82073,50.7481
7646,5987,e-,11,141.598,25.9943,97.5341,-99.3045
7647,5988,e-,11,227.076,-25.7164,60.0365,217.481
7648,5989,e+,-11,56.4366,47.776,-24.8881,-16.8263
7649,5989,e-,11,48.5959,25.7838,-31.768,26.2211
7650,5990,e-,11,507.805,-97.5391,3.78296,-498.335
7651,5991,e+,-11,49.4608,-17.8657,-5.56986,-45.7839
7652,5992,e+,-11,123.69,-64.1357,69.969,-79.31
7653,5993,e+,-11,114.952,43.1586,-14.1389,105.6
7654,5994,e-,11,74.2164,-61.9501,9.29561,39.7976
7655,5994,e+,-11,45.9099,25.3299,-34.9334,-15.677
7656,5995,e-,11,30.6125,-25.8721,14.9324,-6.692
7657,5997,e-,11,73.2481,-52.6956,-42.2542,-28.3379
7658,5997,e+,-11,58.2307,-19.7396,54.6503,-3.80874
7659,5998,e+,-11,216.819,-62.2143,-116.031,172.269
7660,5998,e-,11,86.7129,3.57814,57.5984,64.7206
7661,5999,e+,-11,515.836,-180.072,88.944,475.131
7662,5999,e-,11,142.634,86.9572,-112.49,-11.3471
7663,6001,e-,11,18.9503,-3.66961,10.5799,-15.2877
7664,6002,e+,-11,177.626,-6.86067,39.9919,-172.93
7665,6003,e+,-11,28.1465,-4.80275,25.6604,-10.5216
7666,6004,e+,-11,48.1214,45.3922,7.34762,-14.1855
7667,6004,e-,11,33.6943,-18.9092,-27.2883,-5.75276
7668,6006,e+,-11,68.1559,25.8956,-19.0418,-60.1004
7669,6008,e+,-11,65.5161,31.6925,42.8328,38.1222
7670,6008,e-,11,75.0741,22.2663,-39.7461,59.6706
7671,6010,e-,11,89.7752,-33.6995,-58.5442,59.1313
7672,6010,e+,-11,78.9244,32.5885,50.9203,50.7363
7673,6011,e-,11,250.072,-9.64882,58.6102,-242.915
7674,6011,e+,-11,63.69,-20.3241,-23.036,-55.7914
7675,6012,e-,11,28.0502,-14.8898,23.7658,0.541803
7676,6013,e+,-11,141.491,121.885,6.03007,71.6057
7677,6013,e-,11,48.9965,-37.2948,30.9396,-7.24559
7678,6015,e+,-11,111.024,-37.6811,-66.7332,80.3311
7679,6015,e-,11,48.7374,-21.949,33.5862,27.6683
7680,6016,e-,11,148.023,-98.1768,104.113,37.8506
